coin,market_cap_percentage,timestamp,date,time
luna,1.6635942189086084,2022-03-01 21:57:25,2022-03-01,21:57:25
sol,1.549505727144438,2022-03-01 21:57:25,2022-03-01,21:57:25
ada,1.522787193207121,2022-03-01 21:57:25,2022-03-01,21:57:25
avax,1.0440186212097795,2022-03-01 21:57:25,2022-03-01,21:57:25
btc,41.37049148476075,2022-03-01 22:07:28,2022-03-01,22:07:28
eth,17.582442018642492,2022-03-01 22:07:28,2022-03-01,22:07:28
usdt,3.952089968605152,2022-03-01 22:07:28,2022-03-01,22:07:28
bnb,3.3888945320693247,2022-03-01 22:07:28,2022-03-01,22:07:28
usdc,2.66361325452493,2022-03-01 22:07:28,2022-03-01,22:07:28
xrp,1.866601974788864,2022-03-01 22:07:28,2022-03-01,22:07:28
luna,1.664897473080825,2022-03-01 22:07:28,2022-03-01,22:07:28
sol,1.5532034431208344,2022-03-01 22:07:28,2022-03-01,22:07:28
ada,1.5258764018001705,2022-03-01 22:07:28,2022-03-01,22:07:28
avax,1.0454294619782822,2022-03-01 22:07:28,2022-03-01,22:07:28
btc,41.37157000997223,2022-03-01 22:17:30,2022-03-01,22:17:30
eth,17.58671393154637,2022-03-01 22:17:30,2022-03-01,22:17:30
usdt,3.95071440567346,2022-03-01 22:17:30,2022-03-01,22:17:30
bnb,3.3895229052355806,2022-03-01 22:17:30,2022-03-01,22:17:30
usdc,2.663911215918819,2022-03-01 22:17:30,2022-03-01,22:17:30
xrp,1.866114513308292,2022-03-01 22:17:30,2022-03-01,22:17:30
luna,1.6633261109660034,2022-03-01 22:17:30,2022-03-01,22:17:30
sol,1.5500773992576142,2022-03-01 22:17:30,2022-03-01,22:17:30
ada,1.5269701096675603,2022-03-01 22:17:30,2022-03-01,22:17:30
avax,1.049854646270536,2022-03-01 22:17:30,2022-03-01,22:17:30
btc,41.35869518308557,2022-03-01 22:37:38,2022-03-01,22:37:38
eth,17.571259042315393,2022-03-01 22:37:38,2022-03-01,22:37:38
usdt,3.9437662639877793,2022-03-01 22:37:38,2022-03-01,22:37:38
bnb,3.391308426644991,2022-03-01 22:37:38,2022-03-01,22:37:38
usdc,2.6573928511074807,2022-03-01 22:37:38,2022-03-01,22:37:38
xrp,1.8688452681504537,2022-03-01 22:37:38,2022-03-01,22:37:38
luna,1.6790967386171265,2022-03-01 22:37:38,2022-03-01,22:37:38
sol,1.5574395241253751,2022-03-01 22:37:38,2022-03-01,22:37:38
ada,1.530435355630001,2022-03-01 22:37:38,2022-03-01,22:37:38
avax,1.054695992521144,2022-03-01 22:37:38,2022-03-01,22:37:38
btc,41.34903385753013,2022-03-01 22:47:40,2022-03-01,22:47:40
eth,17.57187868263052,2022-03-01 22:47:40,2022-03-01,22:47:40
usdt,3.9402703965073305,2022-03-01 22:47:40,2022-03-01,22:47:40
bnb,3.392990513138035,2022-03-01 22:47:40,2022-03-01,22:47:40
usdc,2.652667274947313,2022-03-01 22:47:40,2022-03-01,22:47:40
xrp,1.86749537481251,2022-03-01 22:47:40,2022-03-01,22:47:40
luna,1.6824316306290503,2022-03-01 22:47:40,2022-03-01,22:47:40
sol,1.5573599796822668,2022-03-01 22:47:40,2022-03-01,22:47:40
ada,1.5326140437648543,2022-03-01 22:47:40,2022-03-01,22:47:40
avax,1.0536562897287185,2022-03-01 22:47:40,2022-03-01,22:47:40
btc,41.383650272378354,2022-03-01 22:57:44,2022-03-01,22:57:44
eth,17.569076670035567,2022-03-01 22:57:44,2022-03-01,22:57:44
usdt,3.93474007790024,2022-03-01 22:57:44,2022-03-01,22:57:44
bnb,3.3922271499929426,2022-03-01 22:57:44,2022-03-01,22:57:44
usdc,2.6474781189239183,2022-03-01 22:57:44,2022-03-01,22:57:44
xrp,1.8667361243078864,2022-03-01 22:57:44,2022-03-01,22:57:44
luna,1.672537572025108,2022-03-01 22:57:44,2022-03-01,22:57:44
sol,1.5535238976268582,2022-03-01 22:57:44,2022-03-01,22:57:44
ada,1.532298899899357,2022-03-01 22:57:44,2022-03-01,22:57:44
avax,1.050669212560169,2022-03-01 22:57:44,2022-03-01,22:57:44
btc,41.40346958207,2022-03-01 23:17:52,2022-03-01,23:17:52
eth,17.58585156551803,2022-03-01 23:17:52,2022-03-01,23:17:52
usdt,3.927779404289277,2022-03-01 23:17:52,2022-03-01,23:17:52
bnb,3.388398029020337,2022-03-01 23:17:52,2022-03-01,23:17:52
usdc,2.642547811757068,2022-03-01 23:17:52,2022-03-01,23:17:52
xrp,1.864629371528857,2022-03-01 23:17:52,2022-03-01,23:17:52
luna,1.6722639267348929,2022-03-01 23:17:52,2022-03-01,23:17:52
sol,1.5535510650757978,2022-03-01 23:17:52,2022-03-01,23:17:52
ada,1.525682710606619,2022-03-01 23:17:52,2022-03-01,23:17:52
avax,1.051192768671665,2022-03-01 23:17:52,2022-03-01,23:17:52
btc,41.43866043166882,2022-03-01 23:27:55,2022-03-01,23:27:55
eth,17.56937101353918,2022-03-01 23:27:55,2022-03-01,23:27:55
usdt,3.929755799455258,2022-03-01 23:27:55,2022-03-01,23:27:55
bnb,3.381995906208047,2022-03-01 23:27:55,2022-03-01,23:27:55
usdc,2.646229288521411,2022-03-01 23:27:55,2022-03-01,23:27:55
xrp,1.859698653965544,2022-03-01 23:27:55,2022-03-01,23:27:55
luna,1.6686782716807833,2022-03-01 23:27:55,2022-03-01,23:27:55
sol,1.5521921604036857,2022-03-01 23:27:55,2022-03-01,23:27:55
ada,1.5228827625674306,2022-03-01 23:27:55,2022-03-01,23:27:55
avax,1.0531574351655968,2022-03-01 23:27:55,2022-03-01,23:27:55
btc,41.43859634480026,2022-03-01 23:38:00,2022-03-01,23:38:00
eth,17.542275923342416,2022-03-01 23:38:00,2022-03-01,23:38:00
usdt,3.9307930644869407,2022-03-01 23:38:00,2022-03-01,23:38:00
bnb,3.3831802118237246,2022-03-01 23:38:00,2022-03-01,23:38:00
usdc,2.646770512542562,2022-03-01 23:38:00,2022-03-01,23:38:00
xrp,1.8626140916931893,2022-03-01 23:38:00,2022-03-01,23:38:00
luna,1.6717499417455304,2022-03-01 23:38:00,2022-03-01,23:38:00
sol,1.5549273066835791,2022-03-01 23:38:00,2022-03-01,23:38:00
ada,1.5256125690839863,2022-03-01 23:38:00,2022-03-01,23:38:00
avax,1.0527284889322994,2022-03-01 23:38:00,2022-03-01,23:38:00
btc,41.44371061084325,2022-03-01 23:48:03,2022-03-01,23:48:03
eth,17.544345519792504,2022-03-01 23:48:03,2022-03-01,23:48:03
usdt,3.9296190142336047,2022-03-01 23:48:03,2022-03-01,23:48:03
bnb,3.385362586387534,2022-03-01 23:48:03,2022-03-01,23:48:03
usdc,2.644659447892337,2022-03-01 23:48:03,2022-03-01,23:48:03
xrp,1.8627266525569508,2022-03-01 23:48:03,2022-03-01,23:48:03
luna,1.664681808270748,2022-03-01 23:48:03,2022-03-01,23:48:03
sol,1.5535736978178023,2022-03-01 23:48:03,2022-03-01,23:48:03
ada,1.5245472140133798,2022-03-01 23:48:03,2022-03-01,23:48:03
avax,1.052292725276978,2022-03-01 23:48:03,2022-03-01,23:48:03
btc,41.501282562457455,2022-03-02 00:08:11,2022-03-02,00:08:11
eth,17.55665526055582,2022-03-02 00:08:11,2022-03-02,00:08:11
usdt,3.9153116149490312,2022-03-02 00:08:11,2022-03-02,00:08:11
bnb,3.3820948552858847,2022-03-02 00:08:11,2022-03-02,00:08:11
usdc,2.6351883978899493,2022-03-02 00:08:11,2022-03-02,00:08:11
xrp,1.85378952465358,2022-03-02 00:08:11,2022-03-02,00:08:11
luna,1.6552497816701297,2022-03-02 00:08:11,2022-03-02,00:08:11
sol,1.5566881517104163,2022-03-02 00:08:11,2022-03-02,00:08:11
ada,1.520099389633198,2022-03-02 00:08:11,2022-03-02,00:08:11
avax,1.052419819548549,2022-03-02 00:08:11,2022-03-02,00:08:11
btc,41.508960187763336,2022-03-02 00:18:14,2022-03-02,00:18:14
eth,17.559903194412133,2022-03-02 00:18:14,2022-03-02,00:18:14
usdt,3.916035937034502,2022-03-02 00:18:14,2022-03-02,00:18:14
bnb,3.382720533709407,2022-03-02 00:18:14,2022-03-02,00:18:14
usdc,2.6356759006339656,2022-03-02 00:18:14,2022-03-02,00:18:14
xrp,1.854132470714219,2022-03-02 00:18:14,2022-03-02,00:18:14
luna,1.655555998413966,2022-03-02 00:18:14,2022-03-02,00:18:14
sol,1.5569761348186242,2022-03-02 00:18:14,2022-03-02,00:18:14
ada,1.5203806039191357,2022-03-02 00:18:14,2022-03-02,00:18:14
avax,1.0526145143757948,2022-03-02 00:18:14,2022-03-02,00:18:14
btc,41.508960187763336,2022-03-02 00:28:17,2022-03-02,00:28:17
eth,17.559903194412133,2022-03-02 00:28:17,2022-03-02,00:28:17
usdt,3.916035937034502,2022-03-02 00:28:17,2022-03-02,00:28:17
bnb,3.382720533709407,2022-03-02 00:28:17,2022-03-02,00:28:17
usdc,2.6356759006339656,2022-03-02 00:28:17,2022-03-02,00:28:17
xrp,1.854132470714219,2022-03-02 00:28:17,2022-03-02,00:28:17
luna,1.655555998413966,2022-03-02 00:28:17,2022-03-02,00:28:17
sol,1.5569761348186242,2022-03-02 00:28:17,2022-03-02,00:28:17
ada,1.5203806039191357,2022-03-02 00:28:17,2022-03-02,00:28:17
avax,1.0526145143757948,2022-03-02 00:28:17,2022-03-02,00:28:17
btc,41.64410967969685,2022-03-02 00:48:22,2022-03-02,00:48:22
eth,17.48675584453898,2022-03-02 00:48:22,2022-03-02,00:48:22
usdt,3.930433807943444,2022-03-02 00:48:22,2022-03-02,00:48:22
bnb,3.3894497779457127,2022-03-02 00:48:22,2022-03-02,00:48:22
usdc,2.6584331208376835,2022-03-02 00:48:22,2022-03-02,00:48:22
xrp,1.841134242023524,2022-03-02 00:48:22,2022-03-02,00:48:22
luna,1.6502024446931527,2022-03-02 00:48:22,2022-03-02,00:48:22
sol,1.549127827449493,2022-03-02 00:48:22,2022-03-02,00:48:22
ada,1.505890685310406,2022-03-02 00:48:22,2022-03-02,00:48:22
avax,1.043423599755111,2022-03-02 00:48:22,2022-03-02,00:48:22
btc,41.573086203667714,2022-03-02 00:58:25,2022-03-02,00:58:25
eth,17.462928979450638,2022-03-02 00:58:25,2022-03-02,00:58:25
usdt,3.941017313935492,2022-03-02 00:58:25,2022-03-02,00:58:25
bnb,3.3938816819559827,2022-03-02 00:58:25,2022-03-02,00:58:25
usdc,2.658812011133986,2022-03-02 00:58:25,2022-03-02,00:58:25
xrp,1.8430750565074987,2022-03-02 00:58:25,2022-03-02,00:58:25
luna,1.680632380713425,2022-03-02 00:58:25,2022-03-02,00:58:25
sol,1.5724298917597868,2022-03-02 00:58:25,2022-03-02,00:58:25
ada,1.5132947496354832,2022-03-02 00:58:25,2022-03-02,00:58:25
avax,1.0438196455371056,2022-03-02 00:58:25,2022-03-02,00:58:25
btc,41.57103764100546,2022-03-02 01:08:28,2022-03-02,01:08:28
eth,17.45586850118555,2022-03-02 01:08:28,2022-03-02,01:08:28
usdt,3.93846862973818,2022-03-02 01:08:28,2022-03-02,01:08:28
bnb,3.402209731727076,2022-03-02 01:08:28,2022-03-02,01:08:28
usdc,2.658679173266918,2022-03-02 01:08:28,2022-03-02,01:08:28
xrp,1.8407504768981748,2022-03-02 01:08:28,2022-03-02,01:08:28
luna,1.6805484140321232,2022-03-02 01:08:28,2022-03-02,01:08:28
sol,1.572351331022111,2022-03-02 01:08:28,2022-03-02,01:08:28
ada,1.5179842540988868,2022-03-02 01:08:28,2022-03-02,01:08:28
avax,1.0437674948868392,2022-03-02 01:08:28,2022-03-02,01:08:28
btc,41.541211096474285,2022-03-02 01:18:31,2022-03-02,01:18:31
eth,17.46872628932484,2022-03-02 01:18:31,2022-03-02,01:18:31
usdt,3.926335849803613,2022-03-02 01:18:31,2022-03-02,01:18:31
bnb,3.403781103092637,2022-03-02 01:18:31,2022-03-02,01:18:31
usdc,2.6426769576732174,2022-03-02 01:18:31,2022-03-02,01:18:31
xrp,1.8411339904108843,2022-03-02 01:18:31,2022-03-02,01:18:31
luna,1.7015173588891042,2022-03-02 01:18:31,2022-03-02,01:18:31
sol,1.5714916937693428,2022-03-02 01:18:31,2022-03-02,01:18:31
ada,1.5193568067709442,2022-03-02 01:18:31,2022-03-02,01:18:31
avax,1.0537573938338662,2022-03-02 01:18:31,2022-03-02,01:18:31
btc,41.54445397036071,2022-03-02 01:38:37,2022-03-02,01:38:37
eth,17.44611655944512,2022-03-02 01:38:37,2022-03-02,01:38:37
usdt,3.9417854300557824,2022-03-02 01:38:37,2022-03-02,01:38:37
bnb,3.4104905160109604,2022-03-02 01:38:37,2022-03-02,01:38:37
usdc,2.6612859356347096,2022-03-02 01:38:37,2022-03-02,01:38:37
xrp,1.8366896085285256,2022-03-02 01:38:37,2022-03-02,01:38:37
luna,1.7067661604050273,2022-03-02 01:38:37,2022-03-02,01:38:37
sol,1.5565324743244906,2022-03-02 01:38:37,2022-03-02,01:38:37
ada,1.5172462859857132,2022-03-02 01:38:37,2022-03-02,01:38:37
avax,1.0498676237480142,2022-03-02 01:38:37,2022-03-02,01:38:37
btc,41.50057742020722,2022-03-02 01:48:40,2022-03-02,01:48:40
eth,17.439894241514708,2022-03-02 01:48:40,2022-03-02,01:48:40
usdt,3.954396163282573,2022-03-02 01:48:40,2022-03-02,01:48:40
bnb,3.41017670430723,2022-03-02 01:48:40,2022-03-02,01:48:40
usdc,2.657846500403887,2022-03-02 01:48:40,2022-03-02,01:48:40
xrp,1.8443929678525688,2022-03-02 01:48:40,2022-03-02,01:48:40
luna,1.718548843320792,2022-03-02 01:48:40,2022-03-02,01:48:40
sol,1.5596146974332274,2022-03-02 01:48:40,2022-03-02,01:48:40
ada,1.519018629261016,2022-03-02 01:48:40,2022-03-02,01:48:40
avax,1.0508550388160924,2022-03-02 01:48:40,2022-03-02,01:48:40
btc,41.48576530218734,2022-03-02 01:58:42,2022-03-02,01:58:42
eth,17.456996979554933,2022-03-02 01:58:42,2022-03-02,01:58:42
usdt,3.952707409028223,2022-03-02 01:58:42,2022-03-02,01:58:42
bnb,3.410261094657711,2022-03-02 01:58:42,2022-03-02,01:58:42
usdc,2.661482895830344,2022-03-02 01:58:42,2022-03-02,01:58:42
xrp,1.843804514301705,2022-03-02 01:58:42,2022-03-02,01:58:42
luna,1.7173485552416767,2022-03-02 01:58:42,2022-03-02,01:58:42
sol,1.5574310929446675,2022-03-02 01:58:42,2022-03-02,01:58:42
ada,1.5182463755327769,2022-03-02 01:58:42,2022-03-02,01:58:42
avax,1.0502482524099188,2022-03-02 01:58:42,2022-03-02,01:58:42
btc,41.49304297710123,2022-03-02 02:18:46,2022-03-02,02:18:46
eth,17.44836850078356,2022-03-02 02:18:46,2022-03-02,02:18:46
usdt,3.950833750458479,2022-03-02 02:18:46,2022-03-02,02:18:46
bnb,3.4190777552478355,2022-03-02 02:18:46,2022-03-02,02:18:46
usdc,2.6587022544180914,2022-03-02 02:18:46,2022-03-02,02:18:46
xrp,1.843226068384316,2022-03-02 02:18:46,2022-03-02,02:18:46
luna,1.7120301440862056,2022-03-02 02:18:46,2022-03-02,02:18:46
sol,1.56436472254083,2022-03-02 02:18:46,2022-03-02,02:18:46
ada,1.5159056817016492,2022-03-02 02:18:46,2022-03-02,02:18:46
avax,1.0495341116939323,2022-03-02 02:18:46,2022-03-02,02:18:46
btc,41.50681637142131,2022-03-02 02:28:48,2022-03-02,02:28:48
eth,17.43565626873849,2022-03-02 02:28:48,2022-03-02,02:28:48
usdt,3.9474612363575927,2022-03-02 02:28:48,2022-03-02,02:28:48
bnb,3.425454689719748,2022-03-02 02:28:48,2022-03-02,02:28:48
usdc,2.6613907584854624,2022-03-02 02:28:48,2022-03-02,02:28:48
xrp,1.8430447903237983,2022-03-02 02:28:48,2022-03-02,02:28:48
luna,1.7086994442858616,2022-03-02 02:28:48,2022-03-02,02:28:48
sol,1.563069547735303,2022-03-02 02:28:48,2022-03-02,02:28:48
ada,1.5134802372981622,2022-03-02 02:28:48,2022-03-02,02:28:48
avax,1.0482555212433515,2022-03-02 02:28:48,2022-03-02,02:28:48
btc,41.50403977147025,2022-03-02 02:38:50,2022-03-02,02:38:50
eth,17.410173680679804,2022-03-02 02:38:50,2022-03-02,02:38:50
usdt,3.9511575933727534,2022-03-02 02:38:50,2022-03-02,02:38:50
bnb,3.4237609588767484,2022-03-02 02:38:50,2022-03-02,02:38:50
usdc,2.662701853206646,2022-03-02 02:38:50,2022-03-02,02:38:50
xrp,1.8402534983480283,2022-03-02 02:38:50,2022-03-02,02:38:50
luna,1.7150784450658163,2022-03-02 02:38:50,2022-03-02,02:38:50
sol,1.568244083282874,2022-03-02 02:38:50,2022-03-02,02:38:50
ada,1.513631752855394,2022-03-02 02:38:50,2022-03-02,02:38:50
avax,1.051069746915002,2022-03-02 02:38:50,2022-03-02,02:38:50
btc,41.51335124538994,2022-03-02 02:58:55,2022-03-02,02:58:55
eth,17.412210685754214,2022-03-02 02:58:55,2022-03-02,02:58:55
usdt,3.9415814459899,2022-03-02 02:58:55,2022-03-02,02:58:55
bnb,3.425834922460856,2022-03-02 02:58:55,2022-03-02,02:58:55
usdc,2.6559725768347,2022-03-02 02:58:55,2022-03-02,02:58:55
xrp,1.82813574314023,2022-03-02 02:58:55,2022-03-02,02:58:55
luna,1.7091307004116616,2022-03-02 02:58:55,2022-03-02,02:58:55
sol,1.570029756841102,2022-03-02 02:58:55,2022-03-02,02:58:55
ada,1.5194938575478691,2022-03-02 02:58:55,2022-03-02,02:58:55
avax,1.0536419545858022,2022-03-02 02:58:55,2022-03-02,02:58:55
btc,41.51948454183695,2022-03-02 03:08:58,2022-03-02,03:08:58
eth,17.431873815329606,2022-03-02 03:08:58,2022-03-02,03:08:58
usdt,3.945989648878582,2022-03-02 03:08:58,2022-03-02,03:08:58
bnb,3.4223344637916355,2022-03-02 03:08:58,2022-03-02,03:08:58
usdc,2.6510565416441403,2022-03-02 03:08:58,2022-03-02,03:08:58
xrp,1.827713723169755,2022-03-02 03:08:58,2022-03-02,03:08:58
luna,1.7159099904150126,2022-03-02 03:08:58,2022-03-02,03:08:58
sol,1.57137556745217,2022-03-02 03:08:58,2022-03-02,03:08:58
ada,1.51797202541842,2022-03-02 03:08:58,2022-03-02,03:08:58
avax,1.052319176588063,2022-03-02 03:08:58,2022-03-02,03:08:58
btc,41.511069864371024,2022-03-02 03:19:02,2022-03-02,03:19:02
eth,17.45585770589667,2022-03-02 03:19:02,2022-03-02,03:19:02
usdt,3.933195802233803,2022-03-02 03:19:02,2022-03-02,03:19:02
bnb,3.4191307824825525,2022-03-02 03:19:02,2022-03-02,03:19:02
usdc,2.646431272608936,2022-03-02 03:19:02,2022-03-02,03:19:02
xrp,1.829347673512452,2022-03-02 03:19:02,2022-03-02,03:19:02
luna,1.7252427936613584,2022-03-02 03:19:02,2022-03-02,03:19:02
sol,1.5720592533630766,2022-03-02 03:19:02,2022-03-02,03:19:02
ada,1.513686095621266,2022-03-02 03:19:02,2022-03-02,03:19:02
avax,1.053011670174918,2022-03-02 03:19:02,2022-03-02,03:19:02
btc,41.486465280489725,2022-03-02 03:29:05,2022-03-02,03:29:05
eth,17.45638007774648,2022-03-02 03:29:05,2022-03-02,03:29:05
usdt,3.926115262414507,2022-03-02 03:29:05,2022-03-02,03:29:05
bnb,3.412598634566847,2022-03-02 03:29:05,2022-03-02,03:29:05
usdc,2.6455700575705587,2022-03-02 03:29:05,2022-03-02,03:29:05
xrp,1.8317920914023764,2022-03-02 03:29:05,2022-03-02,03:29:05
luna,1.7428975580538328,2022-03-02 03:29:05,2022-03-02,03:29:05
sol,1.5854679604815274,2022-03-02 03:29:05,2022-03-02,03:29:05
ada,1.5145458732533958,2022-03-02 03:29:05,2022-03-02,03:29:05
avax,1.0552394221168897,2022-03-02 03:29:05,2022-03-02,03:29:05
btc,41.395687390052736,2022-03-02 03:49:12,2022-03-02,03:49:12
eth,17.50038348711847,2022-03-02 03:49:12,2022-03-02,03:49:12
usdt,3.925265035127294,2022-03-02 03:49:12,2022-03-02,03:49:12
bnb,3.405188503698886,2022-03-02 03:49:12,2022-03-02,03:49:12
usdc,2.644442098496127,2022-03-02 03:49:12,2022-03-02,03:49:12
xrp,1.8315487610956405,2022-03-02 03:49:12,2022-03-02,03:49:12
luna,1.7390622321660745,2022-03-02 03:49:12,2022-03-02,03:49:12
sol,1.6272951625753158,2022-03-02 03:49:12,2022-03-02,03:49:12
ada,1.5126158658107232,2022-03-02 03:49:12,2022-03-02,03:49:12
avax,1.06098103693214,2022-03-02 03:49:12,2022-03-02,03:49:12
btc,41.33110137154307,2022-03-02 03:59:14,2022-03-02,03:59:14
eth,17.619098903590174,2022-03-02 03:59:14,2022-03-02,03:59:14
usdt,3.899638717853008,2022-03-02 03:59:14,2022-03-02,03:59:14
bnb,3.402269367964,2022-03-02 03:59:14,2022-03-02,03:59:14
usdc,2.6246289192362773,2022-03-02 03:59:14,2022-03-02,03:59:14
xrp,1.828463651165448,2022-03-02 03:59:14,2022-03-02,03:59:14
luna,1.7199407219738183,2022-03-02 03:59:14,2022-03-02,03:59:14
sol,1.6419412514221576,2022-03-02 03:59:14,2022-03-02,03:59:14
ada,1.5203094155630037,2022-03-02 03:59:14,2022-03-02,03:59:14
avax,1.075194822848479,2022-03-02 03:59:14,2022-03-02,03:59:14
btc,41.25868894489639,2022-03-02 04:09:16,2022-03-02,04:09:16
eth,17.70010156385316,2022-03-02 04:09:16,2022-03-02,04:09:16
usdt,3.890855934646665,2022-03-02 04:09:16,2022-03-02,04:09:16
bnb,3.400384610932007,2022-03-02 04:09:16,2022-03-02,04:09:16
usdc,2.6273530214030822,2022-03-02 04:09:16,2022-03-02,04:09:16
xrp,1.8289451634376164,2022-03-02 04:09:16,2022-03-02,04:09:16
luna,1.72318466369628,2022-03-02 04:09:16,2022-03-02,04:09:16
sol,1.6355434767830592,2022-03-02 04:09:16,2022-03-02,04:09:16
ada,1.521518310877206,2022-03-02 04:09:16,2022-03-02,04:09:16
avax,1.0738037663989504,2022-03-02 04:09:16,2022-03-02,04:09:16
btc,41.20797964378535,2022-03-02 04:29:23,2022-03-02,04:29:23
eth,17.72068090566769,2022-03-02 04:29:23,2022-03-02,04:29:23
usdt,3.887628151919658,2022-03-02 04:29:23,2022-03-02,04:29:23
bnb,3.406884178733028,2022-03-02 04:29:23,2022-03-02,04:29:23
usdc,2.6278152057461304,2022-03-02 04:29:23,2022-03-02,04:29:23
xrp,1.8290907908855565,2022-03-02 04:29:23,2022-03-02,04:29:23
luna,1.75341865070642,2022-03-02 04:29:23,2022-03-02,04:29:23
sol,1.638339180146252,2022-03-02 04:29:23,2022-03-02,04:29:23
ada,1.5250045007725417,2022-03-02 04:29:23,2022-03-02,04:29:23
avax,1.0680083310493698,2022-03-02 04:29:23,2022-03-02,04:29:23
btc,41.244667781035766,2022-03-02 04:39:25,2022-03-02,04:39:25
eth,17.708846861735168,2022-03-02 04:39:25,2022-03-02,04:39:25
usdt,3.886655389563392,2022-03-02 04:39:25,2022-03-02,04:39:25
bnb,3.404377801814137,2022-03-02 04:39:25,2022-03-02,04:39:25
usdc,2.623344893110366,2022-03-02 04:39:25,2022-03-02,04:39:25
xrp,1.826930303555846,2022-03-02 04:39:25,2022-03-02,04:39:25
luna,1.7524378782781809,2022-03-02 04:39:25,2022-03-02,04:39:25
sol,1.630339538469723,2022-03-02 04:39:25,2022-03-02,04:39:25
ada,1.5236057721370275,2022-03-02 04:39:25,2022-03-02,04:39:25
avax,1.0648624871073686,2022-03-02 04:39:25,2022-03-02,04:39:25
btc,41.23005617073133,2022-03-02 04:49:27,2022-03-02,04:49:27
eth,17.708591204692777,2022-03-02 04:49:27,2022-03-02,04:49:27
usdt,3.885405099505299,2022-03-02 04:49:27,2022-03-02,04:49:27
bnb,3.404785720079938,2022-03-02 04:49:27,2022-03-02,04:49:27
usdc,2.6211876281033346,2022-03-02 04:49:27,2022-03-02,04:49:27
xrp,1.825568058480138,2022-03-02 04:49:27,2022-03-02,04:49:27
luna,1.7498712780413863,2022-03-02 04:49:27,2022-03-02,04:49:27
sol,1.6367590491075918,2022-03-02 04:49:27,2022-03-02,04:49:27
ada,1.5240578855760831,2022-03-02 04:49:27,2022-03-02,04:49:27
avax,1.0660028012739071,2022-03-02 04:49:27,2022-03-02,04:49:27
btc,41.28489876412553,2022-03-02 05:09:32,2022-03-02,05:09:32
eth,17.668435646115203,2022-03-02 05:09:32,2022-03-02,05:09:32
usdt,3.9029764676926746,2022-03-02 05:09:32,2022-03-02,05:09:32
bnb,3.406077734915559,2022-03-02 05:09:32,2022-03-02,05:09:32
usdc,2.631809298253362,2022-03-02 05:09:32,2022-03-02,05:09:32
xrp,1.82553087286756,2022-03-02 05:09:32,2022-03-02,05:09:32
luna,1.7237608218604938,2022-03-02 05:09:32,2022-03-02,05:09:32
sol,1.6378178121242326,2022-03-02 05:09:32,2022-03-02,05:09:32
ada,1.5197580174318948,2022-03-02 05:09:32,2022-03-02,05:09:32
avax,1.0621438022536391,2022-03-02 05:09:32,2022-03-02,05:09:32
btc,41.28489876412553,2022-03-02 05:19:35,2022-03-02,05:19:35
eth,17.668435646115203,2022-03-02 05:19:35,2022-03-02,05:19:35
usdt,3.9029764676926746,2022-03-02 05:19:35,2022-03-02,05:19:35
bnb,3.406077734915559,2022-03-02 05:19:35,2022-03-02,05:19:35
usdc,2.631809298253362,2022-03-02 05:19:35,2022-03-02,05:19:35
xrp,1.82553087286756,2022-03-02 05:19:35,2022-03-02,05:19:35
luna,1.7237608218604938,2022-03-02 05:19:35,2022-03-02,05:19:35
sol,1.6378178121242326,2022-03-02 05:19:35,2022-03-02,05:19:35
ada,1.5197580174318948,2022-03-02 05:19:35,2022-03-02,05:19:35
avax,1.0621438022536391,2022-03-02 05:19:35,2022-03-02,05:19:35
btc,41.299072271835655,2022-03-02 05:29:40,2022-03-02,05:29:40
eth,17.676173739865007,2022-03-02 05:29:40,2022-03-02,05:29:40
usdt,3.903382937696658,2022-03-02 05:29:40,2022-03-02,05:29:40
bnb,3.401987700017889,2022-03-02 05:29:40,2022-03-02,05:29:40
usdc,2.637841342899132,2022-03-02 05:29:40,2022-03-02,05:29:40
xrp,1.8230347346353493,2022-03-02 05:29:40,2022-03-02,05:29:40
luna,1.7034820149162342,2022-03-02 05:29:40,2022-03-02,05:29:40
sol,1.6298398657881894,2022-03-02 05:29:40,2022-03-02,05:29:40
ada,1.5184634595740094,2022-03-02 05:29:40,2022-03-02,05:29:40
avax,1.0595993320073076,2022-03-02 05:29:40,2022-03-02,05:29:40
btc,41.30446174016272,2022-03-02 05:39:42,2022-03-02,05:39:42
eth,17.662678912906433,2022-03-02 05:39:42,2022-03-02,05:39:42
usdt,3.9033480056888266,2022-03-02 05:39:42,2022-03-02,05:39:42
bnb,3.401044407231837,2022-03-02 05:39:42,2022-03-02,05:39:42
usdc,2.635015194916296,2022-03-02 05:39:42,2022-03-02,05:39:42
xrp,1.822978577124169,2022-03-02 05:39:42,2022-03-02,05:39:42
luna,1.7079922020344251,2022-03-02 05:39:42,2022-03-02,05:39:42
sol,1.6307825598497263,2022-03-02 05:39:42,2022-03-02,05:39:42
ada,1.5180889939915387,2022-03-02 05:39:42,2022-03-02,05:39:42
avax,1.0632674246496263,2022-03-02 05:39:42,2022-03-02,05:39:42
btc,41.27453882207282,2022-03-02 05:59:47,2022-03-02,05:59:47
eth,17.659986191272683,2022-03-02 05:59:47,2022-03-02,05:59:47
usdt,3.9107760913222487,2022-03-02 05:59:47,2022-03-02,05:59:47
bnb,3.4048762049971213,2022-03-02 05:59:47,2022-03-02,05:59:47
usdc,2.635165867428981,2022-03-02 05:59:47,2022-03-02,05:59:47
